model,dataset,label_noise_type,label_noise_rate,feature_missing_type,feature_missing_rate,feature_noise_rate,seed,epochs,lr,weight_decay,hidden_channels,num_layers,dropout,label_max_hops,label_temperature,lp_alpha,goodie_lamb,train,val,test,best_test_at_val,time
LRGCN,Cora,uniform,0.0,uniform,0.0,0.9,1000,1000,0.01,0.0005,128,1,0.5,2,0.125,0.99,1.0,0.919±0.019,0.887±0.005,0.846±0.015,0.846±0.015,2.21±0.14s
LRGCN,Cora,uniform,0.0,uniform,0.0,0.9,1000,1000,0.01,0.0005,128,1,0.5,2,0.25,0.99,1.0,0.918±0.014,0.887±0.005,0.845±0.015,0.845±0.015,1.94±0.33s
LRGCN,Cora,uniform,0.0,uniform,0.0,0.9,1000,1000,0.01,0.0005,128,2,0.5,2,0.125,0.99,1.0,0.921±0.026,0.887±0.007,0.853±0.014,0.853±0.014,3.35±0.12s
LRGCN,Cora,uniform,0.0,uniform,0.0,0.9,1000,1000,0.01,0.0005,64,2,0.5,2,0.125,0.99,1.0,0.915±0.019,0.886±0.005,0.851±0.017,0.851±0.017,2.50±0.14s
LRGCN,Cora,uniform,0.0,uniform,0.0,0.9,1000,1000,0.01,0.0005,64,2,0.5,2,0.25,0.99,1.0,0.932±0.025,0.886±0.005,0.856±0.018,0.856±0.018,2.45±0.34s
LRGCN,Cora,uniform,0.0,uniform,0.0,0.9,1000,1000,0.01,0.0005,128,1,0.5,2,0.5,0.99,1.0,0.921±0.028,0.886±0.007,0.849±0.015,0.849±0.015,2.43±0.19s
LRGCN,Cora,uniform,0.0,uniform,0.0,0.9,1000,1000,0.01,0.0005,128,2,0.5,2,0.25,0.99,1.0,0.916±0.026,0.886±0.008,0.853±0.019,0.853±0.019,3.34±0.12s
LRGCN,Cora,uniform,0.0,uniform,0.0,0.9,1000,1000,0.01,0.0005,32,2,0.5,2,0.125,0.99,1.0,0.918±0.012,0.885±0.008,0.855±0.017,0.855±0.017,2.46±0.56s
LRGCN,Cora,uniform,0.0,uniform,0.0,0.9,1000,1000,0.01,0.0005,32,2,0.5,2,0.25,0.99,1.0,0.927±0.011,0.885±0.008,0.856±0.017,0.856±0.017,2.16±0.47s
LRGCN,Cora,uniform,0.0,uniform,0.0,0.9,1000,1000,0.01,0.0005,64,1,0.5,2,0.125,0.99,1.0,0.918±0.013,0.885±0.005,0.851±0.016,0.851±0.016,1.60±0.20s
LRGCN,Cora,uniform,0.0,uniform,0.0,0.9,1000,1000,0.01,0.0005,64,1,0.5,2,0.25,0.99,1.0,0.943±0.018,0.885±0.007,0.852±0.015,0.852±0.015,2.15±0.19s
LRGCN,Cora,uniform,0.0,uniform,0.0,0.9,1000,1000,0.01,0.0005,128,2,0.5,1,1.0,0.99,1.0,0.905±0.009,0.885±0.009,0.854±0.017,0.854±0.017,2.62±0.53s
LRGCN,Cora,uniform,0.0,uniform,0.0,0.9,1000,1000,0.01,0.0005,128,2,0.5,1,0.5,0.99,1.0,0.911±0.028,0.884±0.011,0.859±0.014,0.859±0.014,2.82±0.38s
LRGCN,Cora,uniform,0.0,uniform,0.0,0.9,1000,1000,0.01,0.0005,128,2,0.5,3,0.125,0.99,1.0,0.953±0.040,0.884±0.008,0.849±0.017,0.849±0.017,3.31±0.26s
LRGCN,Cora,uniform,0.0,uniform,0.0,0.9,1000,1000,0.01,0.0005,128,2,0.5,3,0.25,0.99,1.0,0.943±0.035,0.884±0.007,0.853±0.014,0.853±0.014,3.39±0.19s
LRGCN,Cora,uniform,0.0,uniform,0.0,0.9,1000,1000,0.01,0.0005,32,1,0.5,2,0.25,0.99,1.0,0.943±0.027,0.883±0.008,0.847±0.016,0.847±0.016,2.28±0.11s
LRGCN,Cora,uniform,0.0,uniform,0.0,0.9,1000,1000,0.01,0.0005,32,2,0.5,2,0.5,0.99,1.0,0.923±0.013,0.883±0.009,0.854±0.016,0.854±0.016,2.52±0.32s
LRGCN,Cora,uniform,0.0,uniform,0.0,0.9,1000,1000,0.01,0.0005,64,2,0.5,2,0.5,0.99,1.0,0.939±0.024,0.883±0.007,0.854±0.015,0.854±0.015,2.21±0.38s
LRGCN,Cora,uniform,0.0,uniform,0.0,0.9,1000,1000,0.01,0.0005,128,2,0.5,1,0.125,0.99,1.0,0.933±0.045,0.883±0.007,0.857±0.012,0.857±0.012,3.58±0.54s
LRGCN,Cora,uniform,0.0,uniform,0.0,0.9,1000,1000,0.01,0.0005,128,2,0.5,1,0.25,0.99,1.0,0.945±0.046,0.883±0.008,0.856±0.011,0.856±0.011,3.81±0.74s
LRGCN,Cora,uniform,0.0,uniform,0.0,0.9,1000,1000,0.01,0.0005,128,2,0.5,2,0.5,0.99,1.0,0.918±0.029,0.883±0.009,0.852±0.018,0.852±0.018,3.23±0.19s
LRGCN,Cora,uniform,0.0,uniform,0.0,0.9,1000,1000,0.01,0.0005,32,1,0.5,2,0.125,0.99,1.0,0.932±0.016,0.882±0.006,0.851±0.016,0.851±0.016,2.01±0.20s
LRGCN,Cora,uniform,0.0,uniform,0.0,0.9,1000,1000,0.01,0.0005,32,1,0.5,2,0.5,0.99,1.0,0.932±0.007,0.882±0.008,0.849±0.017,0.849±0.017,1.77±0.25s
LRGCN,Cora,uniform,0.0,uniform,0.0,0.9,1000,1000,0.01,0.0005,64,1,0.5,2,0.5,0.99,1.0,0.934±0.017,0.882±0.008,0.849±0.016,0.849±0.016,0.63±0.28s
LRGCN,Cora,uniform,0.0,uniform,0.0,0.9,1000,1000,0.01,0.0005,32,2,0.5,3,0.25,0.99,1.0,0.944±0.016,0.881±0.010,0.850±0.015,0.850±0.015,2.84±0.11s
LRGCN,Cora,uniform,0.0,uniform,0.0,0.9,1000,1000,0.01,0.0005,64,2,0.5,1,0.5,0.99,1.0,0.915±0.032,0.881±0.010,0.857±0.016,0.857±0.016,1.92±0.68s
LRGCN,Cora,uniform,0.0,uniform,0.0,0.9,1000,1000,0.01,0.0005,128,2,0.5,1,2.0,0.99,1.0,0.914±0.012,0.881±0.010,0.852±0.016,0.852±0.016,3.35±0.21s
LRGCN,Cora,uniform,0.0,uniform,0.0,0.9,1000,1000,0.01,0.0005,32,2,0.5,3,0.125,0.99,1.0,0.940±0.019,0.880±0.010,0.850±0.015,0.850±0.015,2.83±0.23s
LRGCN,Cora,uniform,0.0,uniform,0.0,0.9,1000,1000,0.01,0.0005,64,2,0.5,3,0.125,0.99,1.0,0.926±0.011,0.880±0.012,0.853±0.017,0.853±0.017,2.51±0.31s
LRGCN,Cora,uniform,0.0,uniform,0.0,0.9,1000,1000,0.01,0.0005,64,2,0.5,3,0.25,0.99,1.0,0.928±0.012,0.880±0.012,0.853±0.017,0.853±0.017,2.80±0.32s
LRGCN,Cora,uniform,0.0,uniform,0.0,0.9,1000,1000,0.01,0.0005,128,2,0.5,3,0.5,0.99,1.0,0.953±0.040,0.880±0.008,0.848±0.018,0.848±0.018,2.83±0.63s
LRGCN,Cora,uniform,0.0,uniform,0.0,0.9,1000,1000,0.01,0.0005,32,1,0.5,3,0.125,0.99,1.0,0.949±0.018,0.879±0.011,0.847±0.014,0.847±0.014,1.95±0.21s
LRGCN,Cora,uniform,0.0,uniform,0.0,0.9,1000,1000,0.01,0.0005,64,2,0.5,1,1.0,0.99,1.0,0.915±0.012,0.879±0.010,0.857±0.014,0.857±0.014,2.71±0.22s
LRGCN,Cora,uniform,0.0,uniform,0.0,0.9,1000,1000,0.01,0.0005,64,2,0.5,3,0.5,0.99,1.0,0.934±0.014,0.879±0.010,0.852±0.017,0.852±0.017,2.41±0.29s
LRGCN,Cora,uniform,0.0,uniform,0.0,0.9,1000,1000,0.01,0.0005,128,1,0.5,3,0.125,0.99,1.0,0.947±0.035,0.879±0.008,0.846±0.020,0.846±0.020,2.46±0.64s
LRGCN,Cora,uniform,0.0,uniform,0.0,0.9,1000,1000,0.01,0.0005,128,1,0.5,3,0.25,0.99,1.0,0.942±0.033,0.879±0.009,0.850±0.016,0.850±0.016,2.41±0.35s
LRGCN,Cora,uniform,0.0,uniform,0.0,0.9,1000,1000,0.01,0.0005,32,1,0.5,2,1.0,0.99,1.0,0.939±0.011,0.878±0.010,0.848±0.020,0.848±0.020,2.04±0.24s
LRGCN,Cora,uniform,0.0,uniform,0.0,0.9,1000,1000,0.01,0.0005,32,1,0.5,3,0.25,0.99,1.0,0.946±0.020,0.878±0.011,0.846±0.013,0.846±0.013,2.10±0.24s
LRGCN,Cora,uniform,0.0,uniform,0.0,0.9,1000,1000,0.01,0.0005,32,2,0.5,3,0.5,0.99,1.0,0.944±0.011,0.878±0.010,0.848±0.014,0.848±0.014,2.56±0.64s
