model,dataset,label_noise_type,label_noise_rate,feature_missing_type,feature_missing_rate,feature_noise_rate,seed,epochs,lr,weight_decay,hidden_channels,num_layers,dropout,label_max_hops,label_temperature,lp_alpha,goodie_lamb,train,val,test,best_test_at_val,time
Goodie,Cornell,uniform,0.1,uniform,0.0,0.0,1000,1000,0.01,0.0005,128,1,0.5,1,2.0,0.9,0.001,0.753±0.092,0.579±0.043,0.559±0.073,0.559±0.073,0.68±0.12s
Goodie,Cornell,uniform,0.1,uniform,0.0,0.0,1000,1000,0.01,0.0005,128,2,0.5,1,2.0,0.9,0.001,0.753±0.092,0.579±0.043,0.559±0.073,0.559±0.073,0.68±0.12s
Goodie,Cornell,uniform,0.1,uniform,0.0,0.0,1000,1000,0.01,0.0005,128,1,0.5,1,2.0,0.9,0.01,0.745±0.101,0.576±0.046,0.555±0.068,0.555±0.068,0.66±0.10s
Goodie,Cornell,uniform,0.1,uniform,0.0,0.0,1000,1000,0.01,0.0005,128,2,0.5,1,2.0,0.9,0.01,0.745±0.101,0.576±0.046,0.555±0.068,0.555±0.068,0.67±0.10s
Goodie,Cornell,uniform,0.1,uniform,0.0,0.0,1000,1000,0.01,0.0005,128,1,0.5,1,2.0,0.99,0.001,0.714±0.112,0.575±0.048,0.554±0.073,0.554±0.073,0.65±0.13s
Goodie,Cornell,uniform,0.1,uniform,0.0,0.0,1000,1000,0.01,0.0005,128,1,0.5,1,2.0,0.999,0.001,0.716±0.111,0.575±0.048,0.553±0.069,0.553±0.069,0.65±0.12s
Goodie,Cornell,uniform,0.1,uniform,0.0,0.0,1000,1000,0.01,0.0005,128,1,0.5,1,2.0,0.999,0.01,0.725±0.106,0.575±0.046,0.553±0.060,0.553±0.060,0.67±0.15s
Goodie,Cornell,uniform,0.1,uniform,0.0,0.0,1000,1000,0.01,0.0005,128,2,0.5,1,2.0,0.99,0.001,0.714±0.112,0.575±0.048,0.554±0.073,0.554±0.073,0.65±0.13s
Goodie,Cornell,uniform,0.1,uniform,0.0,0.0,1000,1000,0.01,0.0005,128,2,0.5,1,2.0,0.999,0.001,0.716±0.111,0.575±0.048,0.553±0.069,0.553±0.069,0.66±0.13s
Goodie,Cornell,uniform,0.1,uniform,0.0,0.0,1000,1000,0.01,0.0005,128,2,0.5,1,2.0,0.999,0.01,0.725±0.106,0.575±0.046,0.553±0.060,0.553±0.060,0.68±0.15s
Goodie,Cornell,uniform,0.1,uniform,0.0,0.0,1000,1000,0.01,0.0005,128,1,0.5,1,2.0,0.99,0.01,0.727±0.105,0.574±0.049,0.547±0.065,0.547±0.065,0.67±0.16s
Goodie,Cornell,uniform,0.1,uniform,0.0,0.0,1000,1000,0.01,0.0005,128,2,0.5,1,2.0,0.99,0.01,0.727±0.105,0.574±0.049,0.547±0.065,0.547±0.065,0.68±0.16s
