model,dataset,label_noise_type,label_noise_rate,feature_missing_type,feature_missing_rate,feature_noise_rate,seed,epochs,lr,weight_decay,hidden_channels,num_layers,dropout,label_max_hops,label_temperature,lp_alpha,goodie_lamb,train,val,test,best_test_at_val,time
PaGNN,Pubmed,uniform,0.0,uniform,0.5,0.0,1000,1000,0.01,0.0005,64,2,0.5,1,2.0,0.99,1.0,0.840±0.001,0.838±0.003,0.837±0.004,0.837±0.004,7.62±1.54s
PaGNN,Pubmed,uniform,0.0,uniform,0.5,0.0,1000,1000,0.01,0.0005,128,1,0.5,1,2.0,0.99,1.0,0.842±0.002,0.838±0.002,0.838±0.004,0.838±0.004,6.89±1.04s
PaGNN,Pubmed,uniform,0.0,uniform,0.5,0.0,1000,1000,0.01,0.0005,128,2,0.5,1,2.0,0.99,1.0,0.841±0.002,0.838±0.002,0.837±0.004,0.837±0.004,7.33±1.22s
PaGNN,Pubmed,uniform,0.0,uniform,0.5,0.0,1000,1000,0.01,0.0005,64,1,0.5,1,2.0,0.99,1.0,0.840±0.002,0.837±0.002,0.836±0.004,0.836±0.004,7.41±0.83s
PaGNN,Pubmed,uniform,0.0,uniform,0.5,0.0,1000,1000,0.01,0.0005,32,1,0.5,1,2.0,0.99,1.0,0.838±0.003,0.836±0.003,0.836±0.003,0.836±0.003,7.74±1.35s
PaGNN,Pubmed,uniform,0.0,uniform,0.5,0.0,1000,1000,0.01,0.0005,32,2,0.5,1,2.0,0.99,1.0,0.840±0.002,0.836±0.003,0.836±0.004,0.836±0.004,8.38±1.47s
