model,dataset,label_noise_type,label_noise_rate,feature_missing_type,feature_missing_rate,feature_noise_rate,seed,epochs,lr,weight_decay,hidden_channels,num_layers,dropout,label_max_hops,label_temperature,lp_alpha,goodie_lamb,train,val,test,best_test_at_val,time
GCNmf,Citeseer,uniform,0.0,uniform,0.9,0.0,1000,1000,0.01,0.0005,64,2,0.5,1,2.0,0.99,1.0,0.400±0.122,0.360±0.095,0.345±0.089,0.345±0.089,19.27±11.63s
GCNmf,Citeseer,uniform,0.0,uniform,0.9,0.0,1000,1000,0.01,0.0005,64,1,0.5,1,2.0,0.99,1.0,0.390±0.130,0.346±0.101,0.343±0.092,0.343±0.092,19.86±11.43s
GCNmf,Citeseer,uniform,0.0,uniform,0.9,0.0,1000,1000,0.01,0.0005,128,1,0.5,1,2.0,0.99,1.0,0.351±0.128,0.318±0.100,0.301±0.100,0.301±0.100,16.67±10.90s
GCNmf,Citeseer,uniform,0.0,uniform,0.9,0.0,1000,1000,0.01,0.0005,128,2,0.5,1,2.0,0.99,1.0,0.351±0.115,0.318±0.095,0.314±0.080,0.314±0.080,14.49±9.02s
GCNmf,Citeseer,uniform,0.0,uniform,0.9,0.0,1000,1000,0.01,0.0005,32,1,0.5,1,2.0,0.99,1.0,0.343±0.107,0.316±0.088,0.307±0.082,0.307±0.082,13.54±7.88s
GCNmf,Citeseer,uniform,0.0,uniform,0.9,0.0,1000,1000,0.01,0.0005,32,2,0.5,1,2.0,0.99,1.0,0.327±0.105,0.298±0.088,0.290±0.074,0.290±0.074,11.62±10.00s
