model,dataset,label_noise_type,label_noise_rate,feature_missing_type,feature_missing_rate,feature_noise_rate,seed,epochs,lr,weight_decay,hidden_channels,num_layers,dropout,label_max_hops,label_temperature,lp_alpha,goodie_lamb,train,val,test,best_test_at_val,time
MLP,Cora,uniform,0.0,uniform,0.0,0.0,1000,1000,0.01,0.0005,128,2,0.5,1,2.0,0.99,1.0,0.990±0.003,0.752±0.009,0.739±0.010,0.739±0.010,14.50±4.33s
MLP,Cora,uniform,0.0,uniform,0.0,0.0,1000,1000,0.01,0.0005,64,2,0.5,1,2.0,0.99,1.0,0.985±0.009,0.751±0.011,0.740±0.015,0.740±0.015,15.50±1.39s
MLP,Cora,uniform,0.0,uniform,0.0,0.0,1000,1000,0.01,0.0005,128,1,0.5,1,2.0,0.99,1.0,0.982±0.013,0.751±0.012,0.738±0.013,0.738±0.013,16.45±1.50s
MLP,Cora,uniform,0.0,uniform,0.0,0.0,1000,1000,0.01,0.0005,32,1,0.5,1,2.0,0.99,1.0,0.988±0.004,0.750±0.010,0.738±0.013,0.738±0.013,14.14±1.83s
MLP,Cora,uniform,0.0,uniform,0.0,0.0,1000,1000,0.01,0.0005,64,1,0.5,1,2.0,0.99,1.0,0.989±0.006,0.750±0.007,0.740±0.011,0.740±0.011,13.01±4.00s
MLP,Cora,uniform,0.0,uniform,0.0,0.0,1000,1000,0.01,0.0005,32,2,0.5,1,2.0,0.99,1.0,0.986±0.004,0.748±0.006,0.738±0.011,0.738±0.011,15.38±3.07s
