model,dataset,label_noise_type,label_noise_rate,feature_missing_type,feature_missing_rate,feature_noise_rate,seed,epochs,lr,weight_decay,hidden_channels,num_layers,dropout,label_max_hops,label_temperature,lp_alpha,goodie_lamb,train,val,test,best_test_at_val,time
MLP,Actor,uniform,0.0,struct,0.9,0.0,1000,1000,0.01,0.0005,32,2,0.5,1,2.0,0.99,1.0,0.276±0.013,0.271±0.008,0.263±0.008,0.263±0.008,0.32±0.10s
MLP,Actor,uniform,0.0,struct,0.9,0.0,1000,1000,0.01,0.0005,64,2,0.5,1,2.0,0.99,1.0,0.277±0.014,0.271±0.009,0.265±0.006,0.265±0.006,0.31±0.07s
MLP,Actor,uniform,0.0,struct,0.9,0.0,1000,1000,0.01,0.0005,64,1,0.5,1,2.0,0.99,1.0,0.277±0.015,0.270±0.007,0.266±0.007,0.266±0.007,0.30±0.08s
MLP,Actor,uniform,0.0,struct,0.9,0.0,1000,1000,0.01,0.0005,128,1,0.5,1,2.0,0.99,1.0,0.277±0.014,0.270±0.008,0.265±0.006,0.265±0.006,0.29±0.07s
MLP,Actor,uniform,0.0,struct,0.9,0.0,1000,1000,0.01,0.0005,128,2,0.5,1,2.0,0.99,1.0,0.273±0.011,0.270±0.009,0.264±0.007,0.264±0.007,0.26±0.08s
MLP,Actor,uniform,0.0,struct,0.9,0.0,1000,1000,0.01,0.0005,32,1,0.5,1,2.0,0.99,1.0,0.271±0.012,0.269±0.008,0.265±0.008,0.265±0.008,0.27±0.08s
