model,dataset,label_noise_type,label_noise_rate,feature_missing_type,feature_missing_rate,feature_noise_rate,seed,epochs,lr,weight_decay,hidden_channels,num_layers,dropout,label_max_hops,label_temperature,lp_alpha,goodie_lamb,train,val,test,best_test_at_val,time
LRGCN,Photo,uniform,0.7,uniform,0.0,0.0,1000,1000,0.01,0.0005,128,1,0.5,1,1.0,0.99,1.0,0.304±0.006,0.918±0.005,0.897±0.004,0.897±0.004,21.06±1.86s
LRGCN,Photo,uniform,0.7,uniform,0.0,0.0,1000,1000,0.01,0.0005,128,1,0.5,1,2.0,0.99,1.0,0.305±0.010,0.918±0.005,0.897±0.007,0.897±0.007,21.26±3.21s
LRGCN,Photo,uniform,0.7,uniform,0.0,0.0,1000,1000,0.01,0.0005,128,2,0.5,1,0.5,0.99,1.0,0.309±0.006,0.917±0.005,0.891±0.006,0.891±0.006,44.82±6.57s
LRGCN,Photo,uniform,0.7,uniform,0.0,0.0,1000,1000,0.01,0.0005,128,2,0.5,1,1.0,0.99,1.0,0.310±0.006,0.917±0.004,0.894±0.005,0.894±0.005,49.15±2.29s
LRGCN,Photo,uniform,0.7,uniform,0.0,0.0,1000,1000,0.01,0.0005,128,1,0.5,1,0.5,0.99,1.0,0.307±0.006,0.916±0.006,0.892±0.006,0.892±0.006,21.46±2.40s
LRGCN,Photo,uniform,0.7,uniform,0.0,0.0,1000,1000,0.01,0.0005,128,2,0.5,1,2.0,0.99,1.0,0.307±0.012,0.915±0.003,0.892±0.005,0.892±0.005,45.88±4.99s
LRGCN,Photo,uniform,0.7,uniform,0.0,0.0,1000,1000,0.01,0.0005,64,1,0.5,1,1.0,0.99,1.0,0.298±0.007,0.914±0.004,0.898±0.006,0.898±0.006,10.53±0.39s
LRGCN,Photo,uniform,0.7,uniform,0.0,0.0,1000,1000,0.01,0.0005,64,2,0.5,1,1.0,0.99,1.0,0.301±0.008,0.914±0.004,0.896±0.004,0.896±0.004,23.52±3.04s
LRGCN,Photo,uniform,0.7,uniform,0.0,0.0,1000,1000,0.01,0.0005,128,1,0.5,1,0.25,0.99,1.0,0.315±0.006,0.914±0.007,0.884±0.006,0.884±0.006,22.00±2.64s
LRGCN,Photo,uniform,0.7,uniform,0.0,0.0,1000,1000,0.01,0.0005,128,2,0.5,1,0.25,0.99,1.0,0.311±0.012,0.914±0.005,0.885±0.004,0.885±0.004,44.79±6.49s
LRGCN,Photo,uniform,0.7,uniform,0.0,0.0,1000,1000,0.01,0.0005,64,1,0.5,1,2.0,0.99,1.0,0.302±0.010,0.913±0.007,0.898±0.006,0.898±0.006,11.88±0.70s
LRGCN,Photo,uniform,0.7,uniform,0.0,0.0,1000,1000,0.01,0.0005,64,2,0.5,1,0.5,0.99,1.0,0.300±0.006,0.913±0.006,0.894±0.005,0.894±0.005,21.62±3.64s
LRGCN,Photo,uniform,0.7,uniform,0.0,0.0,1000,1000,0.01,0.0005,64,2,0.5,1,2.0,0.99,1.0,0.304±0.007,0.913±0.004,0.896±0.004,0.896±0.004,25.21±2.19s
LRGCN,Photo,uniform,0.7,uniform,0.0,0.0,1000,1000,0.01,0.0005,128,1,0.5,1,0.125,0.99,1.0,0.314±0.008,0.913±0.007,0.885±0.004,0.885±0.004,21.95±1.34s
