model,dataset,label_noise_type,label_noise_rate,feature_missing_type,feature_missing_rate,feature_noise_rate,seed,epochs,lr,weight_decay,hidden_channels,num_layers,dropout,label_max_hops,label_temperature,lp_alpha,goodie_lamb,train,val,test,best_test_at_val,time
LRGCN,Citeseer,uniform,0.3,uniform,0.0,0.0,1000,1000,0.01,0.0005,128,1,0.5,2,0.125,0.99,1.0,0.765±0.033,0.855±0.013,0.688±0.020,0.688±0.020,0.38±0.09s
LRGCN,Citeseer,uniform,0.3,uniform,0.0,0.0,1000,1000,0.01,0.0005,128,1,0.5,2,0.25,0.99,1.0,0.764±0.032,0.855±0.014,0.688±0.021,0.688±0.021,0.38±0.09s
LRGCN,Citeseer,uniform,0.3,uniform,0.0,0.0,1000,1000,0.01,0.0005,64,1,0.5,2,0.125,0.99,1.0,0.760±0.023,0.848±0.019,0.705±0.009,0.705±0.009,0.34±0.09s
LRGCN,Citeseer,uniform,0.3,uniform,0.0,0.0,1000,1000,0.01,0.0005,64,1,0.5,2,0.25,0.99,1.0,0.753±0.013,0.848±0.019,0.705±0.008,0.705±0.008,0.34±0.09s
LRGCN,Citeseer,uniform,0.3,uniform,0.0,0.0,1000,1000,0.01,0.0005,128,1,0.5,3,0.125,0.99,1.0,0.775±0.035,0.848±0.013,0.683±0.026,0.683±0.026,0.38±0.10s
LRGCN,Citeseer,uniform,0.3,uniform,0.0,0.0,1000,1000,0.01,0.0005,128,2,0.5,2,0.125,0.99,1.0,0.762±0.024,0.848±0.015,0.661±0.021,0.661±0.021,0.52±0.10s
LRGCN,Citeseer,uniform,0.3,uniform,0.0,0.0,1000,1000,0.01,0.0005,128,2,0.5,2,0.25,0.99,1.0,0.760±0.024,0.848±0.014,0.662±0.022,0.662±0.022,0.51±0.10s
LRGCN,Citeseer,uniform,0.3,uniform,0.0,0.0,1000,1000,0.01,0.0005,128,1,0.5,3,0.25,0.99,1.0,0.767±0.044,0.847±0.013,0.689±0.025,0.689±0.025,0.38±0.09s
LRGCN,Citeseer,uniform,0.3,uniform,0.0,0.0,1000,1000,0.01,0.0005,64,2,0.5,2,0.125,0.99,1.0,0.716±0.021,0.846±0.014,0.702±0.009,0.702±0.009,0.44±0.12s
LRGCN,Citeseer,uniform,0.3,uniform,0.0,0.0,1000,1000,0.01,0.0005,64,2,0.5,2,0.25,0.99,1.0,0.716±0.020,0.845±0.013,0.704±0.008,0.704±0.008,0.44±0.12s
LRGCN,Citeseer,uniform,0.3,uniform,0.0,0.0,1000,1000,0.01,0.0005,128,1,0.5,2,0.5,0.99,1.0,0.764±0.025,0.844±0.013,0.689±0.017,0.689±0.017,0.38±0.09s
LRGCN,Citeseer,uniform,0.3,uniform,0.0,0.0,1000,1000,0.01,0.0005,64,1,0.5,3,0.125,0.99,1.0,0.743±0.019,0.841±0.012,0.709±0.006,0.709±0.006,0.34±0.09s
LRGCN,Citeseer,uniform,0.3,uniform,0.0,0.0,1000,1000,0.01,0.0005,128,2,0.5,3,0.125,0.99,1.0,0.765±0.028,0.841±0.013,0.679±0.018,0.679±0.018,0.51±0.09s
LRGCN,Citeseer,uniform,0.3,uniform,0.0,0.0,1000,1000,0.01,0.0005,64,1,0.5,2,0.5,0.99,1.0,0.749±0.025,0.840±0.019,0.709±0.011,0.709±0.011,0.34±0.10s
LRGCN,Citeseer,uniform,0.3,uniform,0.0,0.0,1000,1000,0.01,0.0005,64,1,0.5,3,0.25,0.99,1.0,0.738±0.022,0.840±0.011,0.712±0.008,0.712±0.008,0.34±0.09s
LRGCN,Citeseer,uniform,0.3,uniform,0.0,0.0,1000,1000,0.01,0.0005,128,2,0.5,3,0.25,0.99,1.0,0.764±0.029,0.839±0.012,0.680±0.015,0.680±0.015,0.51±0.09s
LRGCN,Citeseer,uniform,0.3,uniform,0.0,0.0,1000,1000,0.01,0.0005,128,2,0.5,2,0.5,0.99,1.0,0.755±0.026,0.838±0.014,0.667±0.023,0.667±0.023,0.52±0.10s
