model,dataset,label_noise_type,label_noise_rate,feature_missing_type,feature_missing_rate,feature_noise_rate,seed,epochs,lr,weight_decay,hidden_channels,num_layers,dropout,label_max_hops,label_temperature,lp_alpha,goodie_lamb,train,val,test,best_test_at_val,time
LRGCN,Texas,uniform,0.3,uniform,0.0,0.0,1000,1000,0.01,0.0005,128,2,0.5,1,0.5,0.99,1.0,0.911±0.084,0.825±0.053,0.633±0.070,0.633±0.070,0.99±0.34s
LRGCN,Texas,uniform,0.3,uniform,0.0,0.0,1000,1000,0.01,0.0005,128,1,0.5,1,0.25,0.99,1.0,0.910±0.107,0.821±0.065,0.639±0.077,0.639±0.077,0.71±0.34s
LRGCN,Texas,uniform,0.3,uniform,0.0,0.0,1000,1000,0.01,0.0005,128,1,0.5,1,0.125,0.99,1.0,0.909±0.099,0.819±0.061,0.634±0.075,0.634±0.075,0.51±0.24s
LRGCN,Texas,uniform,0.3,uniform,0.0,0.0,1000,1000,0.01,0.0005,128,1,0.5,1,1.0,0.99,1.0,0.892±0.075,0.819±0.060,0.688±0.065,0.688±0.065,0.42±0.25s
LRGCN,Texas,uniform,0.3,uniform,0.0,0.0,1000,1000,0.01,0.0005,128,1,0.5,1,0.5,0.99,1.0,0.934±0.060,0.818±0.069,0.632±0.079,0.632±0.079,0.81±0.20s
LRGCN,Texas,uniform,0.3,uniform,0.0,0.0,1000,1000,0.01,0.0005,128,2,0.5,1,0.25,0.99,1.0,0.909±0.086,0.818±0.060,0.593±0.066,0.593±0.066,1.08±0.19s
LRGCN,Texas,uniform,0.3,uniform,0.0,0.0,1000,1000,0.01,0.0005,128,2,0.5,1,0.125,0.99,1.0,0.910±0.087,0.816±0.060,0.597±0.072,0.597±0.072,0.87±0.37s
LRGCN,Texas,uniform,0.3,uniform,0.0,0.0,1000,1000,0.01,0.0005,128,1,0.5,2,0.5,0.99,1.0,0.867±0.122,0.813±0.063,0.686±0.061,0.686±0.061,0.62±0.27s
LRGCN,Texas,uniform,0.3,uniform,0.0,0.0,1000,1000,0.01,0.0005,128,1,0.5,2,0.125,0.99,1.0,0.855±0.109,0.812±0.060,0.668±0.058,0.668±0.058,0.46±0.24s
LRGCN,Texas,uniform,0.3,uniform,0.0,0.0,1000,1000,0.01,0.0005,128,1,0.5,2,0.25,0.99,1.0,0.859±0.094,0.811±0.058,0.662±0.063,0.662±0.063,0.73±0.22s
LRGCN,Texas,uniform,0.3,uniform,0.0,0.0,1000,1000,0.01,0.0005,128,2,0.5,1,1.0,0.99,1.0,0.895±0.083,0.811±0.059,0.665±0.072,0.665±0.072,0.69±0.30s
LRGCN,Texas,uniform,0.3,uniform,0.0,0.0,1000,1000,0.01,0.0005,128,2,0.5,2,0.25,0.99,1.0,0.887±0.111,0.807±0.068,0.624±0.077,0.624±0.077,0.96±0.28s
LRGCN,Texas,uniform,0.3,uniform,0.0,0.0,1000,1000,0.01,0.0005,128,2,0.5,2,0.125,0.99,1.0,0.899±0.112,0.806±0.067,0.623±0.072,0.623±0.072,1.01±0.15s
