model,dataset,label_noise_type,label_noise_rate,feature_missing_type,feature_missing_rate,feature_noise_rate,seed,epochs,lr,weight_decay,hidden_channels,num_layers,dropout,label_max_hops,label_temperature,lp_alpha,goodie_lamb,train,val,test,best_test_at_val,time
H2GCN,Cora,uniform,0.0,uniform,0.0,0.0,1000,1000,0.01,0.0005,32,2,0.5,1,2.0,0.99,1.0,0.974±0.019,0.791±0.010,0.785±0.021,0.785±0.021,14.55±3.07s
H2GCN,Cora,uniform,0.0,uniform,0.0,0.0,1000,1000,0.01,0.0005,64,1,0.5,1,2.0,0.99,1.0,0.971±0.022,0.791±0.013,0.783±0.015,0.783±0.015,12.49±4.80s
H2GCN,Cora,uniform,0.0,uniform,0.0,0.0,1000,1000,0.01,0.0005,32,1,0.5,1,2.0,0.99,1.0,0.979±0.012,0.789±0.011,0.780±0.014,0.780±0.014,11.10±2.28s
H2GCN,Cora,uniform,0.0,uniform,0.0,0.0,1000,1000,0.01,0.0005,64,2,0.5,1,2.0,0.99,1.0,0.976±0.018,0.789±0.012,0.789±0.014,0.789±0.014,14.80±6.50s
H2GCN,Cora,uniform,0.0,uniform,0.0,0.0,1000,1000,0.01,0.0005,128,2,0.5,1,2.0,0.99,1.0,0.974±0.026,0.788±0.013,0.785±0.015,0.785±0.015,18.61±7.56s
H2GCN,Cora,uniform,0.0,uniform,0.0,0.0,1000,1000,0.01,0.0005,128,1,0.5,1,2.0,0.99,1.0,0.974±0.020,0.787±0.012,0.782±0.012,0.782±0.012,15.46±7.72s
