model,dataset,label_noise_type,label_noise_rate,feature_missing_type,feature_missing_rate,feature_noise_rate,seed,epochs,lr,weight_decay,hidden_channels,num_layers,dropout,label_max_hops,label_temperature,lp_alpha,goodie_lamb,train,val,test,best_test_at_val,time
PaGNN,Citeseer,uniform,0.0,uniform,0.5,0.0,1000,1000,0.01,0.0005,128,1,0.5,1,2.0,0.99,1.0,0.854±0.012,0.749±0.011,0.729±0.008,0.729±0.008,19.36±5.65s
PaGNN,Citeseer,uniform,0.0,uniform,0.5,0.0,1000,1000,0.01,0.0005,64,2,0.5,1,2.0,0.99,1.0,0.851±0.010,0.748±0.011,0.730±0.008,0.730±0.008,20.31±4.87s
PaGNN,Citeseer,uniform,0.0,uniform,0.5,0.0,1000,1000,0.01,0.0005,128,2,0.5,1,2.0,0.99,1.0,0.838±0.021,0.747±0.014,0.726±0.009,0.726±0.009,16.29±4.59s
PaGNN,Citeseer,uniform,0.0,uniform,0.5,0.0,1000,1000,0.01,0.0005,32,1,0.5,1,2.0,0.99,1.0,0.834±0.015,0.746±0.013,0.726±0.009,0.726±0.009,20.20±6.65s
PaGNN,Citeseer,uniform,0.0,uniform,0.5,0.0,1000,1000,0.01,0.0005,64,1,0.5,1,2.0,0.99,1.0,0.844±0.015,0.746±0.011,0.726±0.007,0.726±0.007,17.54±5.28s
PaGNN,Citeseer,uniform,0.0,uniform,0.5,0.0,1000,1000,0.01,0.0005,32,2,0.5,1,2.0,0.99,1.0,0.825±0.009,0.743±0.011,0.725±0.007,0.725±0.007,15.52±3.79s
