model,dataset,label_noise_type,label_noise_rate,feature_missing_type,feature_missing_rate,feature_noise_rate,seed,epochs,lr,weight_decay,hidden_channels,num_layers,dropout,label_max_hops,label_temperature,lp_alpha,goodie_lamb,train,val,test,best_test_at_val,time
LP,Texas,uniform,0.0,uniform,0.0,0.0,1000,1000,0.01,0.0005,32,1,0.5,1,2.0,0.99,1.0,0.853±0.054,0.512±0.061,0.508±0.068,0.508±0.068,0.01±0.01s
LP,Texas,uniform,0.0,uniform,0.0,0.0,1000,1000,0.01,0.0005,32,2,0.5,1,2.0,0.99,1.0,0.853±0.054,0.512±0.061,0.508±0.068,0.508±0.068,0.01±0.01s
LP,Texas,uniform,0.0,uniform,0.0,0.0,1000,1000,0.01,0.0005,64,1,0.5,1,2.0,0.99,1.0,0.853±0.054,0.512±0.061,0.508±0.068,0.508±0.068,0.01±0.01s
LP,Texas,uniform,0.0,uniform,0.0,0.0,1000,1000,0.01,0.0005,64,2,0.5,1,2.0,0.99,1.0,0.853±0.054,0.512±0.061,0.508±0.068,0.508±0.068,0.01±0.00s
LP,Texas,uniform,0.0,uniform,0.0,0.0,1000,1000,0.01,0.0005,128,1,0.5,1,2.0,0.99,1.0,0.853±0.054,0.512±0.061,0.508±0.068,0.508±0.068,0.02±0.01s
LP,Texas,uniform,0.0,uniform,0.0,0.0,1000,1000,0.01,0.0005,128,2,0.5,1,2.0,0.99,1.0,0.853±0.054,0.512±0.061,0.508±0.068,0.508±0.068,0.02±0.01s
LP,Texas,uniform,0.0,uniform,0.0,0.0,1000,1000,0.01,0.0005,32,1,0.5,1,2.0,0.99,1.0,0.993±0.008,0.408±0.073,0.412±0.069,0.412±0.069,0.02±0.01s
LP,Texas,uniform,0.0,uniform,0.0,0.0,1000,1000,0.01,0.0005,32,2,0.5,1,2.0,0.99,1.0,0.993±0.008,0.408±0.073,0.412±0.069,0.412±0.069,0.02±0.01s
LP,Texas,uniform,0.0,uniform,0.0,0.0,1000,1000,0.01,0.0005,64,1,0.5,1,2.0,0.99,1.0,0.993±0.008,0.408±0.073,0.412±0.069,0.412±0.069,0.01±0.00s
LP,Texas,uniform,0.0,uniform,0.0,0.0,1000,1000,0.01,0.0005,64,2,0.5,1,2.0,0.99,1.0,0.993±0.008,0.408±0.073,0.412±0.069,0.412±0.069,0.01±0.00s
LP,Texas,uniform,0.0,uniform,0.0,0.0,1000,1000,0.01,0.0005,128,1,0.5,1,2.0,0.99,1.0,0.993±0.008,0.408±0.073,0.412±0.069,0.412±0.069,0.02±0.01s
LP,Texas,uniform,0.0,uniform,0.0,0.0,1000,1000,0.01,0.0005,128,2,0.5,1,2.0,0.99,1.0,0.993±0.008,0.408±0.073,0.412±0.069,0.412±0.069,0.02±0.01s
LP,Texas,uniform,0.0,uniform,0.0,0.0,1000,1000,0.01,0.0005,32,1,0.5,1,2.0,0.99,1.0,1.000±0.000,0.361±0.071,0.363±0.068,0.363±0.068,0.01±0.01s
LP,Texas,uniform,0.0,uniform,0.0,0.0,1000,1000,0.01,0.0005,32,2,0.5,1,2.0,0.99,1.0,1.000±0.000,0.361±0.071,0.363±0.068,0.363±0.068,0.02±0.01s
LP,Texas,uniform,0.0,uniform,0.0,0.0,1000,1000,0.01,0.0005,64,1,0.5,1,2.0,0.99,1.0,1.000±0.000,0.361±0.071,0.363±0.068,0.363±0.068,0.01±0.00s
LP,Texas,uniform,0.0,uniform,0.0,0.0,1000,1000,0.01,0.0005,64,2,0.5,1,2.0,0.99,1.0,1.000±0.000,0.361±0.071,0.363±0.068,0.363±0.068,0.02±0.01s
LP,Texas,uniform,0.0,uniform,0.0,0.0,1000,1000,0.01,0.0005,128,1,0.5,1,2.0,0.99,1.0,1.000±0.000,0.361±0.071,0.363±0.068,0.363±0.068,0.02±0.01s
LP,Texas,uniform,0.0,uniform,0.0,0.0,1000,1000,0.01,0.0005,128,2,0.5,1,2.0,0.99,1.0,1.000±0.000,0.361±0.071,0.363±0.068,0.363±0.068,0.01±0.01s
LP,Texas,uniform,0.0,uniform,0.0,0.0,1000,1000,0.01,0.0005,32,1,0.5,1,2.0,0.99,1.0,1.000±0.000,0.338±0.066,0.341±0.063,0.341±0.063,0.02±0.01s
LP,Texas,uniform,0.0,uniform,0.0,0.0,1000,1000,0.01,0.0005,32,2,0.5,1,2.0,0.99,1.0,1.000±0.000,0.338±0.066,0.341±0.063,0.341±0.063,0.02±0.01s
LP,Texas,uniform,0.0,uniform,0.0,0.0,1000,1000,0.01,0.0005,64,1,0.5,1,2.0,0.99,1.0,1.000±0.000,0.338±0.066,0.341±0.063,0.341±0.063,0.01±0.01s
LP,Texas,uniform,0.0,uniform,0.0,0.0,1000,1000,0.01,0.0005,64,2,0.5,1,2.0,0.99,1.0,1.000±0.000,0.338±0.066,0.341±0.063,0.341±0.063,0.01±0.01s
LP,Texas,uniform,0.0,uniform,0.0,0.0,1000,1000,0.01,0.0005,128,1,0.5,1,2.0,0.99,1.0,1.000±0.000,0.338±0.066,0.341±0.063,0.341±0.063,0.01±0.00s
LP,Texas,uniform,0.0,uniform,0.0,0.0,1000,1000,0.01,0.0005,128,2,0.5,1,2.0,0.99,1.0,1.000±0.000,0.338±0.066,0.341±0.063,0.341±0.063,0.02±0.01s
LP,Texas,uniform,0.0,uniform,0.0,0.0,1000,1000,0.01,0.0005,32,1,0.5,1,2.0,0.99,1.0,1.000±0.000,0.331±0.064,0.329±0.059,0.329±0.059,0.02±0.01s
LP,Texas,uniform,0.0,uniform,0.0,0.0,1000,1000,0.01,0.0005,32,2,0.5,1,2.0,0.99,1.0,1.000±0.000,0.331±0.064,0.329±0.059,0.329±0.059,0.01±0.01s
LP,Texas,uniform,0.0,uniform,0.0,0.0,1000,1000,0.01,0.0005,64,1,0.5,1,2.0,0.99,1.0,1.000±0.000,0.331±0.064,0.329±0.059,0.329±0.059,0.02±0.00s
LP,Texas,uniform,0.0,uniform,0.0,0.0,1000,1000,0.01,0.0005,64,2,0.5,1,2.0,0.99,1.0,1.000±0.000,0.331±0.064,0.329±0.059,0.329±0.059,0.01±0.00s
LP,Texas,uniform,0.0,uniform,0.0,0.0,1000,1000,0.01,0.0005,128,1,0.5,1,2.0,0.99,1.0,1.000±0.000,0.331±0.064,0.329±0.059,0.329±0.059,0.02±0.01s
LP,Texas,uniform,0.0,uniform,0.0,0.0,1000,1000,0.01,0.0005,128,2,0.5,1,2.0,0.99,1.0,1.000±0.000,0.331±0.064,0.329±0.059,0.329±0.059,0.02±0.01s
