model,dataset,label_noise_type,label_noise_rate,feature_missing_type,feature_missing_rate,feature_noise_rate,seed,epochs,lr,weight_decay,hidden_channels,num_layers,dropout,label_max_hops,label_temperature,lp_alpha,goodie_lamb,train,val,test,best_test_at_val,time
Goodie,Citeseer,uniform,0.1,uniform,0.0,0.0,1000,1000,0.01,0.0005,128,1,0.5,1,2.0,0.99,0.001,0.828±0.014,0.730±0.008,0.714±0.020,0.714±0.020,1.07±0.11s
Goodie,Citeseer,uniform,0.1,uniform,0.0,0.0,1000,1000,0.01,0.0005,128,2,0.5,1,2.0,0.99,0.001,0.828±0.014,0.730±0.008,0.714±0.020,0.714±0.020,1.06±0.11s
Goodie,Citeseer,uniform,0.1,uniform,0.0,0.0,1000,1000,0.01,0.0005,128,1,0.5,1,2.0,0.99,0.01,0.824±0.010,0.726±0.009,0.711±0.018,0.711±0.018,1.13±0.11s
Goodie,Citeseer,uniform,0.1,uniform,0.0,0.0,1000,1000,0.01,0.0005,128,2,0.5,1,2.0,0.99,0.01,0.824±0.010,0.726±0.009,0.711±0.019,0.711±0.019,1.12±0.11s
Goodie,Citeseer,uniform,0.1,uniform,0.0,0.0,1000,1000,0.01,0.0005,64,1,0.5,1,2.0,0.99,0.001,0.826±0.008,0.723±0.006,0.708±0.014,0.708±0.014,1.10±0.05s
Goodie,Citeseer,uniform,0.1,uniform,0.0,0.0,1000,1000,0.01,0.0005,64,2,0.5,1,2.0,0.99,0.001,0.826±0.008,0.723±0.006,0.708±0.014,0.708±0.014,1.12±0.05s
Goodie,Citeseer,uniform,0.1,uniform,0.0,0.0,1000,1000,0.01,0.0005,128,1,0.5,1,2.0,0.999,0.001,0.834±0.009,0.722±0.009,0.710±0.020,0.710±0.020,1.04±0.07s
Goodie,Citeseer,uniform,0.1,uniform,0.0,0.0,1000,1000,0.01,0.0005,128,1,0.5,1,2.0,0.999,0.01,0.826±0.016,0.722±0.007,0.709±0.020,0.709±0.020,1.11±0.11s
Goodie,Citeseer,uniform,0.1,uniform,0.0,0.0,1000,1000,0.01,0.0005,128,2,0.5,1,2.0,0.999,0.001,0.833±0.009,0.722±0.009,0.710±0.020,0.710±0.020,1.07±0.07s
Goodie,Citeseer,uniform,0.1,uniform,0.0,0.0,1000,1000,0.01,0.0005,128,2,0.5,1,2.0,0.999,0.01,0.826±0.016,0.722±0.007,0.709±0.020,0.709±0.020,1.15±0.11s
Goodie,Citeseer,uniform,0.1,uniform,0.0,0.0,1000,1000,0.01,0.0005,64,1,0.5,1,2.0,0.999,0.001,0.831±0.009,0.719±0.005,0.704±0.015,0.704±0.015,1.08±0.04s
Goodie,Citeseer,uniform,0.1,uniform,0.0,0.0,1000,1000,0.01,0.0005,64,2,0.5,1,2.0,0.999,0.001,0.831±0.009,0.719±0.005,0.704±0.015,0.704±0.015,1.09±0.05s
Goodie,Citeseer,uniform,0.1,uniform,0.0,0.0,1000,1000,0.01,0.0005,32,1,0.5,1,2.0,0.99,0.001,0.818±0.010,0.717±0.007,0.702±0.020,0.702±0.020,1.21±0.09s
Goodie,Citeseer,uniform,0.1,uniform,0.0,0.0,1000,1000,0.01,0.0005,32,1,0.5,1,2.0,0.99,0.01,0.810±0.023,0.717±0.009,0.700±0.018,0.700±0.018,1.32±0.08s
Goodie,Citeseer,uniform,0.1,uniform,0.0,0.0,1000,1000,0.01,0.0005,32,2,0.5,1,2.0,0.99,0.001,0.818±0.010,0.717±0.007,0.702±0.020,0.702±0.020,1.23±0.10s
Goodie,Citeseer,uniform,0.1,uniform,0.0,0.0,1000,1000,0.01,0.0005,32,2,0.5,1,2.0,0.99,0.01,0.811±0.022,0.717±0.009,0.699±0.018,0.699±0.018,1.36±0.09s
Goodie,Citeseer,uniform,0.1,uniform,0.0,0.0,1000,1000,0.01,0.0005,64,1,0.5,1,2.0,0.99,0.01,0.829±0.006,0.717±0.004,0.702±0.019,0.702±0.019,1.24±0.07s
Goodie,Citeseer,uniform,0.1,uniform,0.0,0.0,1000,1000,0.01,0.0005,64,2,0.5,1,2.0,0.99,0.01,0.829±0.006,0.717±0.004,0.702±0.019,0.702±0.019,1.27±0.07s
Goodie,Citeseer,uniform,0.1,uniform,0.0,0.0,1000,1000,0.01,0.0005,64,1,0.5,1,2.0,0.999,0.01,0.812±0.014,0.714±0.004,0.699±0.017,0.699±0.017,1.22±0.09s
Goodie,Citeseer,uniform,0.1,uniform,0.0,0.0,1000,1000,0.01,0.0005,64,2,0.5,1,2.0,0.999,0.01,0.813±0.014,0.714±0.004,0.699±0.017,0.699±0.017,1.20±0.10s
Goodie,Citeseer,uniform,0.1,uniform,0.0,0.0,1000,1000,0.01,0.0005,32,2,0.5,1,2.0,0.999,0.001,0.831±0.020,0.713±0.008,0.700±0.020,0.700±0.020,1.21±0.09s
Goodie,Citeseer,uniform,0.1,uniform,0.0,0.0,1000,1000,0.01,0.0005,32,1,0.5,1,2.0,0.999,0.001,0.831±0.020,0.712±0.008,0.701±0.019,0.701±0.019,1.22±0.09s
Goodie,Citeseer,uniform,0.1,uniform,0.0,0.0,1000,1000,0.01,0.0005,32,1,0.5,1,2.0,0.999,0.01,0.818±0.011,0.711±0.004,0.699±0.013,0.699±0.013,1.33±0.13s
Goodie,Citeseer,uniform,0.1,uniform,0.0,0.0,1000,1000,0.01,0.0005,32,2,0.5,1,2.0,0.999,0.01,0.818±0.011,0.711±0.004,0.699±0.013,0.699±0.013,1.37±0.12s
Goodie,Citeseer,uniform,0.1,uniform,0.0,0.0,1000,1000,0.01,0.0005,128,1,0.5,1,2.0,0.999,0.1,0.798±0.018,0.711±0.014,0.694±0.013,0.694±0.013,1.22±0.06s
Goodie,Citeseer,uniform,0.1,uniform,0.0,0.0,1000,1000,0.01,0.0005,128,2,0.5,1,2.0,0.999,0.1,0.798±0.018,0.711±0.014,0.694±0.013,0.694±0.013,1.24±0.06s
Goodie,Citeseer,uniform,0.1,uniform,0.0,0.0,1000,1000,0.01,0.0005,128,2,0.5,1,2.0,0.99,0.1,0.815±0.022,0.706±0.015,0.691±0.016,0.691±0.016,1.26±0.09s
Goodie,Citeseer,uniform,0.1,uniform,0.0,0.0,1000,1000,0.01,0.0005,64,1,0.5,1,2.0,0.999,0.1,0.831±0.015,0.705±0.017,0.684±0.022,0.684±0.022,1.47±0.09s
Goodie,Citeseer,uniform,0.1,uniform,0.0,0.0,1000,1000,0.01,0.0005,64,2,0.5,1,2.0,0.999,0.1,0.831±0.015,0.705±0.017,0.684±0.022,0.684±0.022,1.45±0.09s
Goodie,Citeseer,uniform,0.1,uniform,0.0,0.0,1000,1000,0.01,0.0005,128,1,0.5,1,2.0,0.99,0.1,0.815±0.022,0.705±0.015,0.691±0.016,0.691±0.016,1.23±0.09s
Goodie,Citeseer,uniform,0.1,uniform,0.0,0.0,1000,1000,0.01,0.0005,128,1,0.5,1,2.0,0.9,0.001,0.824±0.032,0.704±0.020,0.692±0.020,0.692±0.020,1.12±0.25s
Goodie,Citeseer,uniform,0.1,uniform,0.0,0.0,1000,1000,0.01,0.0005,128,2,0.5,1,2.0,0.9,0.001,0.824±0.032,0.704±0.020,0.692±0.020,0.692±0.020,1.12±0.26s
Goodie,Citeseer,uniform,0.1,uniform,0.0,0.0,1000,1000,0.01,0.0005,32,1,0.5,1,2.0,0.999,0.1,0.809±0.018,0.703±0.007,0.685±0.016,0.685±0.016,1.64±0.08s
Goodie,Citeseer,uniform,0.1,uniform,0.0,0.0,1000,1000,0.01,0.0005,32,2,0.5,1,2.0,0.999,0.1,0.810±0.018,0.703±0.007,0.685±0.016,0.685±0.016,1.64±0.09s
Goodie,Citeseer,uniform,0.1,uniform,0.0,0.0,1000,1000,0.01,0.0005,32,1,0.5,1,2.0,0.9,0.001,0.814±0.033,0.696±0.019,0.680±0.016,0.680±0.016,1.21±0.34s
Goodie,Citeseer,uniform,0.1,uniform,0.0,0.0,1000,1000,0.01,0.0005,32,2,0.5,1,2.0,0.9,0.001,0.814±0.033,0.696±0.019,0.680±0.016,0.680±0.016,1.18±0.32s
Goodie,Citeseer,uniform,0.1,uniform,0.0,0.0,1000,1000,0.01,0.0005,64,1,0.5,1,2.0,0.9,0.001,0.805±0.021,0.696±0.021,0.682±0.010,0.682±0.010,1.09±0.20s
Goodie,Citeseer,uniform,0.1,uniform,0.0,0.0,1000,1000,0.01,0.0005,64,2,0.5,1,2.0,0.9,0.001,0.805±0.021,0.696±0.021,0.682±0.010,0.682±0.010,1.12±0.21s
Goodie,Citeseer,uniform,0.1,uniform,0.0,0.0,1000,1000,0.01,0.0005,64,1,0.5,1,2.0,0.99,0.1,0.818±0.041,0.692±0.018,0.683±0.014,0.683±0.014,1.29±0.24s
Goodie,Citeseer,uniform,0.1,uniform,0.0,0.0,1000,1000,0.01,0.0005,64,2,0.5,1,2.0,0.99,0.1,0.818±0.041,0.692±0.018,0.683±0.014,0.683±0.014,1.30±0.24s
Goodie,Citeseer,uniform,0.1,uniform,0.0,0.0,1000,1000,0.01,0.0005,32,1,0.5,1,2.0,0.99,0.1,0.791±0.037,0.689±0.023,0.671±0.026,0.671±0.026,1.33±0.39s
Goodie,Citeseer,uniform,0.1,uniform,0.0,0.0,1000,1000,0.01,0.0005,32,2,0.5,1,2.0,0.99,0.1,0.791±0.037,0.688±0.023,0.671±0.026,0.671±0.026,1.34±0.39s
Goodie,Citeseer,uniform,0.1,uniform,0.0,0.0,1000,1000,0.01,0.0005,128,1,0.5,1,2.0,0.9,0.01,0.795±0.040,0.686±0.021,0.676±0.023,0.676±0.023,0.90±0.21s
Goodie,Citeseer,uniform,0.1,uniform,0.0,0.0,1000,1000,0.01,0.0005,128,2,0.5,1,2.0,0.9,0.01,0.795±0.040,0.686±0.021,0.676±0.023,0.676±0.023,0.89±0.21s
Goodie,Citeseer,uniform,0.1,uniform,0.0,0.0,1000,1000,0.01,0.0005,32,1,0.5,1,2.0,0.9,0.01,0.794±0.027,0.685±0.017,0.670±0.009,0.670±0.009,1.08±0.33s
Goodie,Citeseer,uniform,0.1,uniform,0.0,0.0,1000,1000,0.01,0.0005,32,2,0.5,1,2.0,0.9,0.01,0.794±0.027,0.685±0.017,0.670±0.009,0.670±0.009,1.07±0.34s
Goodie,Citeseer,uniform,0.1,uniform,0.0,0.0,1000,1000,0.01,0.0005,64,1,0.5,1,2.0,0.9,0.01,0.796±0.017,0.683±0.023,0.670±0.022,0.670±0.022,1.05±0.18s
Goodie,Citeseer,uniform,0.1,uniform,0.0,0.0,1000,1000,0.01,0.0005,64,2,0.5,1,2.0,0.9,0.01,0.796±0.017,0.683±0.023,0.670±0.022,0.670±0.022,1.04±0.18s
Goodie,Citeseer,uniform,0.1,uniform,0.0,0.0,1000,1000,0.01,0.0005,128,1,0.5,1,2.0,0.99,1.0,0.736±0.015,0.675±0.009,0.665±0.006,0.665±0.006,1.00±0.12s
Goodie,Citeseer,uniform,0.1,uniform,0.0,0.0,1000,1000,0.01,0.0005,128,2,0.5,1,2.0,0.99,1.0,0.736±0.014,0.675±0.008,0.665±0.006,0.665±0.006,1.00±0.12s
Goodie,Citeseer,uniform,0.1,uniform,0.0,0.0,1000,1000,0.01,0.0005,128,1,0.5,1,2.0,0.9,1.0,0.774±0.023,0.673±0.005,0.667±0.010,0.667±0.010,0.94±0.10s
Goodie,Citeseer,uniform,0.1,uniform,0.0,0.0,1000,1000,0.01,0.0005,128,2,0.5,1,2.0,0.9,1.0,0.774±0.023,0.673±0.005,0.667±0.010,0.667±0.010,0.95±0.10s
Goodie,Citeseer,uniform,0.1,uniform,0.0,0.0,1000,1000,0.01,0.0005,128,1,0.5,1,2.0,0.9,0.1,0.783±0.010,0.672±0.007,0.666±0.011,0.666±0.011,0.81±0.05s
Goodie,Citeseer,uniform,0.1,uniform,0.0,0.0,1000,1000,0.01,0.0005,128,2,0.5,1,2.0,0.9,0.1,0.783±0.010,0.672±0.007,0.666±0.011,0.666±0.011,0.82±0.04s
Goodie,Citeseer,uniform,0.1,uniform,0.0,0.0,1000,1000,0.01,0.0005,64,1,0.5,1,2.0,0.9,0.1,0.786±0.007,0.664±0.008,0.650±0.012,0.650±0.012,0.86±0.07s
