model,dataset,label_noise_type,label_noise_rate,feature_missing_type,feature_missing_rate,feature_noise_rate,seed,epochs,lr,weight_decay,hidden_channels,num_layers,dropout,label_max_hops,label_temperature,lp_alpha,goodie_lamb,train,val,test,best_test_at_val,time
Goodie,Texas,uniform,0.0,uniform,0.0,0.0,1000,1000,0.01,0.0005,128,1,0.5,1,2.0,0.9,0.001,0.651±0.103,0.575±0.065,0.552±0.068,0.552±0.068,1.59±0.51s
Goodie,Texas,uniform,0.0,uniform,0.0,0.0,1000,1000,0.01,0.0005,128,2,0.5,1,2.0,0.9,0.001,0.651±0.103,0.575±0.065,0.552±0.068,0.552±0.068,0.62±0.18s
Goodie,Texas,uniform,0.0,uniform,0.0,0.0,1000,1000,0.01,0.0005,128,1,0.5,1,2.0,0.9,0.01,0.673±0.107,0.574±0.067,0.554±0.065,0.554±0.065,1.72±0.66s
Goodie,Texas,uniform,0.0,uniform,0.0,0.0,1000,1000,0.01,0.0005,128,1,0.5,1,2.0,0.999,0.01,0.664±0.075,0.574±0.061,0.552±0.073,0.552±0.073,1.83±0.55s
Goodie,Texas,uniform,0.0,uniform,0.0,0.0,1000,1000,0.01,0.0005,128,2,0.5,1,2.0,0.9,0.01,0.673±0.107,0.574±0.067,0.554±0.065,0.554±0.065,0.66±0.18s
Goodie,Texas,uniform,0.0,uniform,0.0,0.0,1000,1000,0.01,0.0005,128,2,0.5,1,2.0,0.99,0.01,0.655±0.081,0.574±0.063,0.551±0.072,0.551±0.072,0.66±0.19s
Goodie,Texas,uniform,0.0,uniform,0.0,0.0,1000,1000,0.01,0.0005,128,2,0.5,1,2.0,0.999,0.01,0.666±0.073,0.574±0.061,0.552±0.073,0.552±0.073,0.68±0.19s
Goodie,Texas,uniform,0.0,uniform,0.0,0.0,1000,1000,0.01,0.0005,128,1,0.5,1,2.0,0.99,0.001,0.649±0.084,0.573±0.065,0.554±0.068,0.554±0.068,1.35±0.48s
Goodie,Texas,uniform,0.0,uniform,0.0,0.0,1000,1000,0.01,0.0005,128,1,0.5,1,2.0,0.99,0.01,0.653±0.079,0.573±0.062,0.551±0.072,0.551±0.072,1.45±0.66s
Goodie,Texas,uniform,0.0,uniform,0.0,0.0,1000,1000,0.01,0.0005,128,2,0.5,1,2.0,0.99,0.001,0.649±0.085,0.573±0.065,0.554±0.068,0.554±0.068,0.61±0.17s
